0.073064	0.049423	0.052811
0.083936	0.050806	0.055615
0.093698	0.052189	0.058233
0.102605	0.053572	0.060684
0.110829	0.054956	0.062982
0.118489	0.056341	0.065141
0.125715	0.057703	0.067173
0.132955	0.058811	0.069099
0.140302	0.059613	0.070929
0.147739	0.060113	0.072672
0.155251	0.060315	0.074332
0.162825	0.060218	0.075916
0.170423	0.059910	0.077419
0.177998	0.059520	0.078835
0.185550	0.059047	0.080169
0.193080	0.058491	0.081426
0.200587	0.057854	0.082607
0.208070	0.057134	0.083718
0.215529	0.056331	0.084761
0.222964	0.055447	0.085739
0.230375	0.054480	0.086654
0.237760	0.053431	0.087510
0.245120	0.052299	0.088308
0.252453	0.051084	0.089050
0.259760	0.049787	0.089739
0.267039	0.048406	0.090378
0.274290	0.046942	0.090974
0.281511	0.045395	0.091529
0.288703	0.043764	0.092042
0.295865	0.042049	0.092515
0.302996	0.040246	0.092947
0.310097	0.038361	0.093339
0.317166	0.036445	0.093692
0.324204	0.034506	0.094006
0.331210	0.032550	0.094282
0.338184	0.030584	0.094519
0.345124	0.028614	0.094719
0.352031	0.026647	0.094881
0.358903	0.024692	0.095007
0.365742	0.022754	0.095096
0.372545	0.020843	0.095149
0.379313	0.018965	0.095167
0.386045	0.017129	0.095150
0.392740	0.015342	0.095098
0.399399	0.013613	0.095011
0.406020	0.011950	0.094890
0.412604	0.010362	0.094736
0.419149	0.008857	0.094548
0.425656	0.007445	0.094328
0.432123	0.006133	0.094074
0.438551	0.004930	0.093788
0.444940	0.003847	0.093471
0.451287	0.002892	0.093121
0.457594	0.002074	0.092740
0.463860	0.001403	0.092327
0.470085	0.000888	0.091883
0.476268	0.000539	0.091409
0.482408	0.000365	0.090904
0.488506	0.000375	0.090368
0.494562	0.000580	0.089802
0.500574	0.000990	0.089206
0.506542	0.001613	0.088580
0.512467	0.002461	0.087924
0.518348	0.003542	0.087238
0.524184	0.004868	0.086522
0.529976	0.006447	0.085777
0.535723	0.008289	0.085002
0.541425	0.010405	0.084197
0.547082	0.012805	0.083363
0.552693	0.015499	0.082499
0.558258	0.018496	0.081606
0.563778	0.021807	0.080683
0.569251	0.025442	0.079730
0.574678	0.029411	0.078747
0.580059	0.033723	0.077734
0.585393	0.038388	0.076691
0.590681	0.043308	0.075617
0.595921	0.048231	0.074513
0.601115	0.053163	0.073378
0.606261	0.058104	0.072212
0.611360	0.063054	0.071015
0.616412	0.068014	0.069786
0.621417	0.072985	0.068525
0.626374	0.077967	0.067232
0.631283	0.082960	0.065906
0.636146	0.087964	0.064548
0.640960	0.092979	0.063156
0.645727	0.098006	0.061730
0.650446	0.103044	0.060270
0.655118	0.108094	0.058775
0.659741	0.113156	0.057244
0.664318	0.118229	0.055678
0.668846	0.123313	0.054075
0.673327	0.128409	0.052435
0.677761	0.133517	0.050757
0.682147	0.138635	0.049041
0.686485	0.143765	0.047286
0.690776	0.148906	0.045491
0.695020	0.154058	0.043655
0.699217	0.159220	0.041778
0.703366	0.164393	0.039852
0.707468	0.169576	0.037902
0.711524	0.174769	0.035967
0.715532	0.179972	0.034051
0.719494	0.185185	0.032154
0.723410	0.190408	0.030281
0.727278	0.195639	0.028434
0.731101	0.200880	0.026616
0.734877	0.206130	0.024831
