0.999688	0.353011	0.991998
0.997117	0.356941	0.989152
0.994543	0.360809	0.986306
0.991965	0.364617	0.983460
0.989385	0.368366	0.980616
0.986802	0.372059	0.977772
0.984216	0.375698	0.974929
0.981627	0.379285	0.972087
0.979035	0.382821	0.969245
0.976439	0.386307	0.966404
0.973841	0.389746	0.963564
0.971239	0.393138	0.960724
0.968634	0.396486	0.957885
0.966026	0.399789	0.955047
0.963415	0.403051	0.952209
0.960800	0.406271	0.949372
0.958182	0.409451	0.946536
0.955560	0.412592	0.943700
0.952936	0.415695	0.940866
0.950307	0.418760	0.938031
0.947676	0.421790	0.935198
0.945041	0.424785	0.932365
0.942402	0.427745	0.929532
0.939760	0.430671	0.926701
0.937114	0.433565	0.923870
0.934464	0.436427	0.921039
0.931811	0.439258	0.918210
0.929154	0.442058	0.915380
0.926493	0.444828	0.912552
0.923829	0.447569	0.909724
0.921161	0.450282	0.906896
0.918489	0.452966	0.904070
0.915813	0.455623	0.901243
0.913133	0.458254	0.898418
0.910449	0.460858	0.895593
0.907761	0.463436	0.892768
0.905069	0.465989	0.889945
0.902373	0.468517	0.887121
0.899673	0.471021	0.884298
0.896968	0.473501	0.881476
0.894260	0.475958	0.878655
0.891547	0.478392	0.875833
0.888829	0.480803	0.873013
0.886108	0.483192	0.870193
0.883382	0.485560	0.867373
0.880651	0.487906	0.864554
0.877916	0.490231	0.861735
0.875177	0.492536	0.858917
0.872432	0.494820	0.856100
0.869683	0.497084	0.853283
0.866930	0.499329	0.850466
0.864172	0.501555	0.847650
0.861408	0.503761	0.844834
0.858640	0.505949	0.842019
0.855867	0.508119	0.839204
0.853089	0.510270	0.836390
0.850306	0.512404	0.833576
0.847518	0.514520	0.830762
0.844725	0.516619	0.827949
0.841927	0.518701	0.825137
0.839123	0.520766	0.822324
0.836314	0.522814	0.819512
0.833499	0.524847	0.816701
0.830679	0.526863	0.813890
0.827854	0.528863	0.811079
0.825023	0.530848	0.808268
0.822186	0.532818	0.805458
0.819344	0.534772	0.802648
0.816496	0.536712	0.799839
0.813642	0.538636	0.797030
0.810782	0.540547	0.794221
0.807916	0.542442	0.791412
0.805044	0.544324	0.788604
0.802165	0.546192	0.785796
0.799281	0.548045	0.782988
0.796390	0.549886	0.780180
0.793493	0.551712	0.777373
0.790590	0.553526	0.774566
0.787679	0.555326	0.771759
0.784763	0.557113	0.768953
0.781839	0.558888	0.766146
0.778909	0.560650	0.763340
0.775972	0.562399	0.760534
0.773028	0.564136	0.757728
0.770076	0.565861	0.754922
0.767118	0.567574	0.752116
0.764152	0.569275	0.749311
0.761179	0.570964	0.746505
0.758199	0.572641	0.743700
0.755211	0.574307	0.740894
0.752215	0.575962	0.738089
0.749212	0.577605	0.735284
0.746201	0.579237	0.732479
0.743181	0.580858	0.729673
0.740154	0.582469	0.726868
0.737118	0.584068	0.724063
0.734075	0.585657	0.721258
0.731022	0.587235	0.718452
0.727961	0.588803	0.715647
0.724892	0.590360	0.712842
0.721814	0.591907	0.710036
0.718726	0.593445	0.707231
0.715630	0.594972	0.704425
0.712524	0.596489	0.701619
0.709410	0.597996	0.698813
0.706285	0.599494	0.696007
0.703151	0.600982	0.693200
0.700008	0.602460	0.690393
0.696854	0.603929	0.687587
0.693690	0.605389	0.684779
0.690516	0.606840	0.681972
0.687332	0.608281	0.679164
0.684137	0.609713	0.676356
0.680932	0.611136	0.673548
0.677715	0.612551	0.670739
0.674488	0.613956	0.667930
0.671249	0.615353	0.665120
0.667999	0.616741	0.662310
0.664737	0.618121	0.659500
0.661463	0.619492	0.656689
0.658178	0.620854	0.653877
0.654880	0.622209	0.651066
0.651569	0.623554	0.648253
0.648246	0.624892	0.645440
0.644911	0.626222	0.642626
0.641562	0.627543	0.639812
0.638200	0.628857	0.636997
0.634824	0.630163	0.634181
0.631434	0.631460	0.631365
0.629145	0.632506	0.627710
0.626844	0.633547	0.624053
0.624532	0.634582	0.620395
0.622209	0.635614	0.616736
0.619875	0.636640	0.613076
0.617529	0.637662	0.609415
0.615171	0.638679	0.605752
0.612801	0.639692	0.602088
0.610420	0.640700	0.598422
0.608026	0.641704	0.594754
0.605620	0.642703	0.591085
0.603202	0.643698	0.587415
0.600771	0.644688	0.583742
0.598328	0.645674	0.580068
0.595872	0.646655	0.576391
0.593402	0.647632	0.572712
0.590920	0.648605	0.569032
0.588425	0.649573	0.565349
0.585915	0.650538	0.561663
0.583393	0.651497	0.557976
0.580856	0.652453	0.554285
0.578306	0.653404	0.550592
0.575741	0.654352	0.546897
0.573162	0.655295	0.543198
0.570569	0.656234	0.539496
0.567960	0.657168	0.535792
0.565337	0.658099	0.532084
0.562699	0.659026	0.528373
0.560045	0.659948	0.524658
0.557376	0.660867	0.520940
0.554690	0.661781	0.517218
0.551989	0.662692	0.513492
0.549271	0.663598	0.509762
0.546537	0.664501	0.506029
0.543786	0.665400	0.502290
0.541018	0.666295	0.498548
0.538233	0.667186	0.494801
0.535430	0.668073	0.491048
0.532609	0.668956	0.487292
0.529770	0.669835	0.483529
0.526912	0.670711	0.479762
0.524036	0.671583	0.475989
0.521140	0.672451	0.472211
0.518225	0.673316	0.468426
0.515291	0.674176	0.464636
0.512336	0.675033	0.460839
0.509360	0.675887	0.457035
0.506364	0.676736	0.453225
0.503346	0.677582	0.449408
0.500307	0.678425	0.445584
0.497245	0.679264	0.441752
0.494161	0.680099	0.437912
0.491054	0.680931	0.434064
0.487924	0.681759	0.430208
0.484769	0.682583	0.426343
0.481591	0.683404	0.422469
0.478387	0.684222	0.418586
0.475158	0.685036	0.414693
0.471903	0.685847	0.410791
0.468621	0.686654	0.406878
0.465312	0.687458	0.402954
0.461975	0.688258	0.399019
0.458610	0.689055	0.395072
0.455216	0.689849	0.391114
0.451792	0.690639	0.387143
0.448337	0.691426	0.383159
0.444851	0.692210	0.379162
0.441333	0.692990	0.375151
0.437783	0.693767	0.371125
0.434198	0.694540	0.367084
0.430579	0.695311	0.363028
0.426924	0.696078	0.358955
0.423232	0.696842	0.354866
0.419503	0.697603	0.350759
0.415736	0.698360	0.346634
0.411928	0.699114	0.342489
0.408079	0.699866	0.338325
0.404189	0.700614	0.334140
0.400254	0.701358	0.329933
0.396275	0.702100	0.325704
0.392249	0.702839	0.321451
0.388175	0.703574	0.317174
0.384051	0.704306	0.312871
0.379876	0.705036	0.308541
0.375648	0.705762	0.304183
0.371365	0.706485	0.299796
0.367024	0.707205	0.295377
0.362624	0.707922	0.290926
0.358162	0.708636	0.286441
0.353636	0.709347	0.281920
0.349043	0.710055	0.277362
0.344380	0.710760	0.272764
0.339645	0.711462	0.268124
0.334833	0.712162	0.263440
0.329941	0.712858	0.258709
0.324966	0.713551	0.253929
0.319903	0.714241	0.249097
0.314748	0.714929	0.244209
0.309496	0.715613	0.239263
0.304142	0.716295	0.234253
0.298679	0.716974	0.229177
0.293101	0.717650	0.224030
0.287402	0.718323	0.218806
0.281573	0.718993	0.213499
0.275607	0.719661	0.208105
0.269492	0.720326	0.202615
0.263220	0.720987	0.197023
0.256777	0.721646	0.191318
0.250149	0.722303	0.185492
0.243323	0.722956	0.179533
0.236278	0.723607	0.173427
0.228996	0.724255	0.167161
0.221452	0.724900	0.160715
0.213618	0.725543	0.154070
0.205461	0.726183	0.147201
0.196941	0.726820	0.140078
0.188009	0.727455	0.132665
0.178605	0.728086	0.124916
0.168651	0.728716	0.116773
0.158050	0.729342	0.108163
0.146669	0.729966	0.098985
0.134328	0.730587	0.089100
0.120762	0.731206	0.078307
0.105567	0.731821	0.066291
